Unnamed: 0,text,aspect,label
501,//@佳芯不控锁骨会死星人: 美哭了[花心][花心][泪][泪],这是一条关于情感的评论,1
502,男人的眼泪～哭戏＋淋雨戏～看那嘴里哈出的白雾，就知道这种天淋雨是多么痛苦的事情～这部戏就是用来HC的[嘻嘻]据说戏里很多衣服都是某人衣柜里贡献出来的哦[偷笑] [视频],这是一条关于情感的评论,0
503,[惊恐][惊恐][惊恐][惊恐]刚好38.8真系夹都冇甘岩！[嘻嘻][嘻嘻]三八快乐！[亲亲][亲亲][亲亲][亲亲]@小--肥肥,这是一条关于宠物的评论,0
504,我喜欢这句 [兔子],这是一条关于宠物的评论,1
505,哈哈哈哈哈哈哈哈好可爱！！！！,这是一条关于宠物的评论,1
506,回复@Chris_ZOX:TG的挖苦蕴含了对日不落帝国的追忆，当他们心爱的阿斯顿·马丁被投资人改成阿卜杜拉·马丁的时候，心情是可以理解的，但是如果挖苦中带着目的明确的贬低和偏颇就有些过了，看看TG越南、南美和印度特辑就知道他们有多偏心眼了,这是一条关于历史的评论,0
507,虫师原来是外国人唱的啊～这是我心目中前十的动画啊啊啊@空空L,这是一条关于科普的评论,1
508,你买个车放着不开—既创造消费又环保，这样不会被歧视，会被社会说是SB！,这是一条关于汽车的评论,0
509,这就是现实！,这是一条关于娱乐的评论,0
510,大早上看见二黄各种开心TUT,这是一条关于宠物的评论,0
511,有谁知道这个缺德的所谓五星级饭店叫啥名字？,这是一条关于旅游的评论,0
512,毛泽东思想永放光芒！,这是一条关于文化的评论,0
513,看到这样的公益项目，我忍不住要支持一把了，一起帮助“拒食鱼翅 万人签名活动 www.wildaidchina.org/sayno（）”，决不放弃努力。,这是一条关于育儿的评论,1
514,而且非此即彼，不是我的方粉就是对手的韩粉，粉你老母啊,这是一条关于娱乐的评论,0
515,//@罗永浩可爱多:这个精神病患者、职业构陷狂、网络泼粪工的世界里，只有粉和黑，即便它的手上沾满了黄澄澄的粪便。,这是一条关于科技的评论,0
516,现在是格雷夫斯设计的银行了吧。。。[泪],这是一条关于文化的评论,0
517,今日晚饭~[偷笑]我做的[玫瑰]紫薯玫瑰花卷[玫瑰]看着还行~吃着很好吃~[幽灵]@小胡哥儿 和的面[强壮],这是一条关于宠物的评论,0
518,1\6\8都很喜欢！[抱抱][good],这是一条关于宠物的评论,1
519,迄今看到的最好的模仿，来自欧弟，太牛叉了,这是一条关于运动的评论,1
520,好中意好中意~ 好中意大海的感觉~~ yeah~~ @曾俊杰1,这是一条关于旅游的评论,1
521,@想做厨神的静酱 五十块的鸡和那个我一直都很想无视的炖蛋，某人居然说我很要吃炖蛋[黑线],这是一条关于时事的评论,0
522,介可比党考察干部都严啊~[太开心],这是一条关于教育的评论,0
523,您头38年全白瞎了。,这是一条关于科普的评论,0
524,"怎样,右边现在是不是顿感人生充满希望[哈哈]",这是一条关于宠物的评论,0
525,//@八概:帅气！,这是一条关于思想的评论,0
526,英俊！,这是一条关于娱乐的评论,0
527,阳光！,这是一条关于房产的评论,0
528,可见榜样的力量是巨大的！,这是一条关于教育的评论,1
529,其实，还可以再恶心点！！！,这是一条关于情感的评论,0
530,禽兽的zf领导下的禽兽行为！,这是一条关于宠物的评论,0
531,[偷笑] 感谢美图摄影师@林炜林炜 #真爱惹麻烦#林真心,这是一条关于情感的评论,1
532,[抓狂]动物虐待者绝不仅仅伤害猫狗马或其他动物，也会伤害人类；,这是一条关于宠物的评论,0
533,可是咱们这儿却佯装不知。,这是一条关于旅游的评论,0
534,//@她是水墨青花:我说怎么突然风力和雨减弱了，原来是在台风眼区域内，等台风眼一过，暴风暴雨又要来了，姐姐下午还是上班去了，好担心啊[悲伤]，雨啊风啊，求求你小点吧[泪],这是一条关于情感的评论,0
535,期待今天的婚礼”恋歌”,这是一条关于情感的评论,1
536,美国人果然很厉害！,这是一条关于文化的评论,1
537,没想到呀！,这是一条关于宠物的评论,1
538,//@四海康宁: 美国居然也敢谈历史？！,这是一条关于时事的评论,1
539,乖，大宝贝[泪] #周笔畅天声一队#,这是一条关于娱乐的评论,0
540,//@柠檬bibisky:#周笔畅天声一队#[泪]不知道要说什么。,这是一条关于娱乐的评论,0
541,弟弟居然E了个D。。,这是一条关于宠物的评论,1
542,曾经的文科生爱你们哦~,这是一条关于教育的评论,1
543,[心]考试走好运~喵~ ＞▽＜~,这是一条关于教育的评论,1
544,//@艾征Ezra: [哈哈] 下回我也这么试试~[哈哈],这是一条关于宠物的评论,0
545,风华绝代张国荣，好珍贵的照片，谢谢哥哥的好友@新浪娱乐 #张国荣#,这是一条关于娱乐的评论,1
546,@灿灿要为灿灿燃烧生命 可爱死了TTTTT【感谢原作者】本来准备随手拼今天预览的结果网速不给力【吐血,这是一条关于宠物的评论,1
547,如此不透明的放票和购票方式，居然能一直延续至今，从未改变！,这是一条关于旅游的评论,0
548,只有球迷的立场是最清晰的，因为他们是如饥似渴的需求方，而供方是绝对的垄断，球迷根本无从选择，即使再困难再不公平也依然痴心不改的投入金钱和感情！,这是一条关于运动的评论,0
549,@北京国安官方微博 你们现在感觉踏实吗？,这是一条关于运动的评论,0
550,介也太神速了吧？,这是一条关于财经的评论,0
551,不会吧？,这是一条关于娱乐的评论,0
552,介婊子胡言乱语挺多。,这是一条关于娱乐的评论,0
553,我原来以为BAFTA跟奥斯卡啥的不一样呢，结果也是一样，偏跟观众过不去要扮阳春白雪，偏跟长得帅的偶象级明星过不去，演得再好也没演技！,这是一条关于娱乐的评论,0
554,"Wow wow wow , 真心碉堡勒 。。",这是一条关于娱乐的评论,1
555,上个月买菜还能饶根葱，前两天听人说10元钱买两根葱还以为是调侃，起码也是夸张，可到超市一看，吓一跳，10元钱还买不来两根葱。,这是一条关于育儿的评论,0
556,见报说10元买两根葱，我到超市一看，最贵17.79元两根呢！,这是一条关于财经的评论,0
557,昨天晚上已经成功溜进测试服，中国风场景颜色好漂亮，已建武僧小熊猫id见图 还有谁在快来加我~@落墨生尘,这是一条关于娱乐的评论,1
558,我还在可惜没买瓶可乐回来。。。,这是一条关于宠物的评论,0
559,@璐璐_努力向魔都迈进 对不起，减肥的约定...不能...守护了（滚去死,这是一条关于娱乐的评论,0
560,我和宝宝参加了#新妈Q宝助威团#，凝聚妈妈们的力量，为中国队加油！,这是一条关于育儿的评论,1
561,新妈们一起快来分享宝宝Q照~还有机会赢new ipad呦！,这是一条关于育儿的评论,1
562,吴师傅，一路走好！[视频],这是一条关于教育的评论,0
563,红衣甚么的不能更美啊啊啊 你们快自觉去给我成亲啊你们！,这是一条关于文化的评论,1
564,美帝太可恶了，强烈要求中国驻美使馆公布当地pm2.5，以其人之道还制其人！,这是一条关于军事的评论,0
565,//@专业起哄:环保部太要脸了，居然木有引入万用国情论，恁们完全可以用中国特色的pm2.5跟资本主义数据PK嘛！,这是一条关于时事的评论,0
566,[泪][泪]有点激动了,这是一条关于情感的评论,0
567,//@粒粒常:介个好[馋嘴],这是一条关于宠物的评论,0
568,裁判今晚全部猝死的睡梦里[怒],这是一条关于运动的评论,0
569,//@37紫虞: 尼玛！,这是一条关于时事的评论,0
570,一毛钱谁特么在乎啊！,这是一条关于房产的评论,0
571,就这帮人啊！,这是一条关于娱乐的评论,0
572,自夸：丢丢，你绝对是新时代独立自主新女性的杰出代表，居然能独自开车带闺女到曲阜高铁直奔南京了！,这是一条关于情感的评论,1
573,感谢@杨家大宝 曾给我的练手机会，哈哈！,这是一条关于育儿的评论,1
574,再见我爱的人们，周一见！,这是一条关于情感的评论,1
575,[鼓掌][good],这是一条关于情感的评论,1
576,//@迷人的TIANYAHAIJIAO: [给力]丽水之秀，山水之情！,这是一条关于旅游的评论,1
577,山山相环，水清明镜，山水相映重叠美！,这是一条关于旅游的评论,1
578,进货价只有几百元！！！,这是一条关于证券的评论,0
579,是进货价真就这么多，还是新光卖假货？？？,这是一条关于汽车的评论,0
580,哈哈哈转转转！,这是一条关于宠物的评论,0
581,~最难忘的就是那次伊春冰壶报道，想起就欢乐~~@CCTV5体育星探 加油哦！！[bofu扭],这是一条关于运动的评论,0
582,原谅你老婆今晚没吃药！[哈哈][爱你][爱你][爱你][爱你]@王大蕊很爱很爱你赖雪豪_,这是一条关于情感的评论,0
583,what？？,这是一条关于科技的评论,0
584,实名制？[吃惊],这是一条关于教育的评论,0
585,I'm happy to be a gunner！！！[鬼脸二][飞吻][鼓掌][向右][向左][手枪][手枪][手枪]@大笼蒸饺,这是一条关于娱乐的评论,0
586,这么卖萌，秒杀了多少人啊？？,这是一条关于娱乐的评论,1
587,经历过一些坎坷的GD和大成现场真情吐露心声[可怜],这是一条关于运动的评论,1
588,全员参加的节目将于20日播出，新发型已经吸引足够瞩目喽~[被电][视频],这是一条关于娱乐的评论,1
589,刚刚开始，FANISM表现比芷瑜好，但芷瑜胜在稳定，越唱越好，完全HOLD住了，呵呵[偷笑],这是一条关于娱乐的评论,0
590,[泪][泪][泪][泪]偶吧。,这是一条关于宠物的评论,0
591,路遥远，梦不远，一马当先实现夙愿，加油吧，中国健儿！,这是一条关于育儿的评论,1
592,长得可真猥琐啊。。。。。。。,这是一条关于娱乐的评论,0
593,//@MsCloudy_快点瘦: 卧槽。。。。。,这是一条关于情感的评论,0
594,手指都会唱歌的姑娘！,这是一条关于文化的评论,1
595,我们挺你 [视频],这是一条关于教育的评论,1
596,竟然有六名保镖？,这是一条关于情感的评论,0
597,我听到@西歪这只狒狒yeah: hahahahahaahhaah !!!!!!!!!,这是一条关于宠物的评论,0
598,暂不论表明花纹的复杂制作工艺，第5步居然是向回推第9步小抽屉拉出时居然有音乐[汗]，就让我十分惊喜，虽然不情愿但是很想说MD小日本值得学习的东西很多！@宋云华,这是一条关于时事的评论,0
599,六一快乐，大宝贝！[蛋糕],这是一条关于育儿的评论,1
600,#Kian##Nicky#天哪...左边真的是小姑娘!!!!,这是一条关于娱乐的评论,0
601,此次北朝鲜军人公然掳走中国渔民，竟敢脱去衣裤殴打，进而索要赎金，放人时连个对不起都TMD不肯说，是可忍孰不可忍？,这是一条关于历史的评论,0
602,但是 Sookie真是越来越惭，我爱Vampire Queen[泪],这是一条关于宠物的评论,1
603,不管是签哪家，我都觉得心寒，将心比心，就像鲁尼当打之年要转投伦敦,这是一条关于运动的评论,0
604,Fading Like A Flower 如花儿般凋谢 [视频]@优酷网）大家早上好，晚安！,这是一条关于旅游的评论,1
605,这你也信！！！！,这是一条关于科普的评论,0
606,混蛋！！！！！！,这是一条关于教育的评论,0
607,//@士可辱不可杀 看不出啊[吃惊],这是一条关于情感的评论,0
608,妹子，生日快乐。,这是一条关于宠物的评论,1
609,恭喜你回家。,这是一条关于情感的评论,1
610,最新一代为F（X）成员雪莉。[哇~放在一起才发现，SM真滴是有很多美女诶！[花心],这是一条关于娱乐的评论,1
611,味道超级棒的说。,这是一条关于情感的评论,1
612,鸡肉特别好吃，分量超满足[馋嘴][馋嘴][馋嘴][馋嘴][馋嘴],这是一条关于宠物的评论,1
613,被公爵大人TX得完全没脾气滴LOLI小皇帝一枚[偷笑],这是一条关于育儿的评论,0
614,//@PepperBlack: 最萌最萌花蝴蝶>,这是一条关于旅游的评论,0
615,悲哀！,这是一条关于财经的评论,0
616,男孩女孩的悲哀！,这是一条关于育儿的评论,0
617,//@姜雪莹_xY:哈哈，标榜对于我个人来说还不错啦。[爱你],这是一条关于娱乐的评论,0
618,这样说来，更想尝尝他家包子啦。[馋嘴],这是一条关于旅游的评论,1
619,学长今天很萌喔 (*ˉ︶ˉ*),这是一条关于教育的评论,1
620,[嘻嘻][嘻嘻][嘻嘻][哈哈]@toudao-god,这是一条关于情感的评论,0
621,我去~不是吧，那research咋做?!,这是一条关于教育的评论,0
622,//@Zoe阿:公司老有才了，嗷嗷亮了～每人每天60分钟外网访问时限。,这是一条关于科技的评论,0
623,我要感冒了[哈哈][哈哈][哈哈],这是一条关于宠物的评论,0
624,//@剩闲愤青薛佳:太冷了[哈哈][哈哈],这是一条关于宠物的评论,0
625,今天路过学校底下大堂 我没事做就看了看你们年级的成绩优秀榜 不看不知道 一看吓一跳！！,这是一条关于教育的评论,0
626,我竟然看到了你的名字！！,这是一条关于育儿的评论,0
627,用你的话说 就是很想抓起一坨屎往你脸上丢过去！！,这是一条关于宠物的评论,0
628,你TMD也追星怎么成绩都不会下跌的！！[鄙视][哼][右哼哼][左哼哼]。。@泰坦豚二号3xxx,这是一条关于娱乐的评论,0
629,但如果明明活在当下的中国人大多数却还只有十九世纪以前的审美眼光与艺术观念，那就有问题了！,这是一条关于文化的评论,0
630,安庆最尼玛操蛋的是化学工业园，专捡别人不要的垃圾项目装点门面提高所谓的政绩。,这是一条关于房产的评论,0
631,不懂得谦逊 太自负了 大话说的太早不好 四年后看谁笑到最后 哼,这是一条关于情感的评论,0
632,不会这么便宜吧[吃惊],这是一条关于数码的评论,0
633,你最好看。[嘻嘻],这是一条关于情感的评论,1
634,//@西班牙的宁静:你可真好看[熊猫],这是一条关于时事的评论,1
635,都惊呆了。。,这是一条关于宠物的评论,0
636,那么给力,这是一条关于数码的评论,0
637,尼玛，我这停电，外面风很大，屋子里面没风，热死了π_π,这是一条关于科普的评论,0
638,华仔的“桃姐”居然拿了这么多大奖的说，必须得进院子看哈~[耶]@叶子yii,这是一条关于娱乐的评论,0
639,真心不喜欢央视的解说啊……,这是一条关于运动的评论,0
640,注意环境卫生的好孩纸，找垃圾桶扔垃圾去了。。。@哎哟喂呀-吴家暖日,这是一条关于教育的评论,1
641,可爱死了~~~[心][心][心],这是一条关于宠物的评论,1
642,//@生活创意涂鸦:萌死了,这是一条关于时事的评论,0
643,活泼可爱！,这是一条关于宠物的评论,1
644,懂得享受生活！,这是一条关于情感的评论,1
645,神秘浪漫的气息从她们身上体现的淋漓尽致！,这是一条关于娱乐的评论,1
646,双鱼月祝你们生日快乐！,这是一条关于情感的评论,1
647,越活越幸福！,这是一条关于情感的评论,1
648,不爽那个女人！！,这是一条关于情感的评论,0
649,//@招财燕儿:我咋个觉得我还是符合这个标准呢[嘻嘻],这是一条关于情感的评论,0
650,有点儿激动[嘻嘻]今天是真的要毕业了，看着回忆我们这四年来点点滴滴的视频，突然觉得有点感伤，有点不舍了 我在#北京大学体育馆(邱德拔体育馆)#,这是一条关于教育的评论,0
651,这个竟然可以玩H！,这是一条关于科普的评论,0
652,非常给力[给力][ok]。。,这是一条关于娱乐的评论,1
653,居然还有人给装足球鞋。。。,这是一条关于运动的评论,0
654,你是上帝派来气我们的吧,这是一条关于科普的评论,0
655,//@alan_0202: 你是上帝派来玩儿我滴吧！[哼],这是一条关于宠物的评论,0
656,浮生若梦的初live[泪] 看不到偶吧 听听声音吧╮(╯_╰)╭ [视频],这是一条关于情感的评论,0
657,还好我一直没那么神叨的养生，反正都是谬论！[偷笑],这是一条关于宠物的评论,0
658,一大早多了一粉丝！！？,这是一条关于娱乐的评论,0
659,这关注我要干嘛！！！,这是一条关于军事的评论,0
660,^(oo)^祝大家儿童节快乐[哈哈]今天都童心一下吧！,这是一条关于育儿的评论,0
661,"@二水胖儿: [话筒]谢谢，谢谢，我代表NBA ,HTV,BBTV感谢各位的 光您 和对我个人的 讲腻。",这是一条关于娱乐的评论,1
662,祝大家龙年激昂，万死奴腻。,这是一条关于宠物的评论,1
663,热饭的时候才发现带了两个菜却没带米饭，那个悲催的姑娘啊[泪][泪][泪][泪]@透明的飞鱼,这是一条关于宠物的评论,0
664,胡扯，我们国家民主没有最好，只有更好！,这是一条关于文化的评论,0
665,//@那时柳色如烟:都TMD高调出场，能不能踏踏实实做点实事！？,这是一条关于时事的评论,0
666,什么叫真爱，一个寡言少语的优秀男人为了最爱女人任性的要求，穿小婚纱裙戴假发画上妆，忍受全场人的嘲笑，笑着饰演反串拍照逗她开心，我们家的博士生，我踏实专情的老公，无时无刻用行动证明了对我深深的的爱以及我是比他生命更重要的存在。,这是一条关于情感的评论,1
667,这，才是真爱！,这是一条关于旅游的评论,1
668,@杜潇Eric 你在我心中是最伟大最棒的！[good],这是一条关于情感的评论,1
669,秀才严重低估，九个人，增加的起码是九百双贪婪的黑手。,这是一条关于运动的评论,0
670,[吃惊] 真系死左都唔知咩事！[吃惊],这是一条关于科普的评论,0
671,[爱你]小睡了一会儿，是不是有要去排练了啊,这是一条关于情感的评论,1
672,这游戏还真的挺好玩的，下载玩玩看吧，反正免费的!,这是一条关于科技的评论,1
673,总之我们要笑！[哈哈],这是一条关于宠物的评论,0
674,//@大珍妮花: 中国的ceo 就这水平？,这是一条关于财经的评论,0
675,可悲啊！,这是一条关于娱乐的评论,0
676,永远忘不了这一场 少时九连冠 应援声给力 最后得奖的时候不管谁家的饭都竖着大拇指 [泪流满面][视频],这是一条关于运动的评论,1
677,哈哈哈哈哈哈哈哈哈哈哈,这是一条关于宠物的评论,0
678,感谢小编不断将惊喜带给所有喜欢你的粉丝，谢谢。,这是一条关于情感的评论,1
679,TMD!,这是一条关于旅游的评论,0
680,都TM乱了套了!,这是一条关于娱乐的评论,0
681,[哈哈]这些妓者最2的地就是不知道他是动物园里面的一只猴子..以为笼子外边的人都没它聪明..,这是一条关于宠物的评论,0
682,玛汐此款为精选真丝面料，面料透气而且设计别致，MM们不要错过哦[心],这是一条关于情感的评论,0
683,其它都是废话和意识形态的东西，有害！,这是一条关于教育的评论,0
684,哈哈哈哈哈哈哈哈哈哈哈哈 程叔。。,这是一条关于宠物的评论,0
685,操死右边！！！！,这是一条关于军事的评论,0
686,唉。。。,这是一条关于娱乐的评论,0
687,美国人给你发巨额奖金，对你那么好，你咋还呆在中国呢，你这没良心的，还说谁对你好就是妈呢,这是一条关于军事的评论,0
688,那时候，都是灯泡，把房屋建筑的轮廓勾勒出来，也非常美丽壮观！,这是一条关于旅游的评论,1
689,//@T吕途T:两位实力派艺人都加盟高调队，实在是太欢型了。,这是一条关于娱乐的评论,0
690,哇哈哈。,这是一条关于宠物的评论,0
691,不过这可爱无下限的小童鞋，如今是嗲声嗲气撒娇什么的都学会了，那啥，那啥还会遥远吗？,这是一条关于育儿的评论,0
692,//@reihou1205:[嘻嘻][嘻嘻][嘻嘻],这是一条关于情感的评论,0
693,昨天发了一条不合时宜的短信，真是丢脸，但还是蛮有韵味的啊…,这是一条关于情感的评论,0
694,@黄备临 不好意思啊…,这是一条关于娱乐的评论,0
695,噗哈哈哈哈炸毛了大头草,这是一条关于宠物的评论,0
696,每天都是被闹钟叫醒的[委屈],这是一条关于情感的评论,0
697,//@季茉Smile_Hyun6002: 吓死姐了。。。。。[泪][泪],这是一条关于娱乐的评论,0
698,心跳还没回来呢[泪],这是一条关于情感的评论,0
699,//@夕叶雾美:如果我身边有个金朱元这样的~~~~~~我连扑带啃[哈哈][哈哈][哈哈],这是一条关于宠物的评论,0
700,哈哈哈哈吃给我老哥看噗哈哈哈哈,这是一条关于宠物的评论,0
701,太LOLI了啊亲！！！,这是一条关于宠物的评论,1
702,回复@暗夜公爵-冒烟: 仙子的话像中央领导讲话稿[哈哈],这是一条关于时事的评论,0
703,而昨晚的最大亮点莫过于武艺变身魔术师，成功挑战魔术秀~Vee Live给力吧！,这是一条关于运动的评论,1
704,我也震惊了！,这是一条关于教育的评论,0
705,还是中国好~,这是一条关于财经的评论,0
706,尼玛等我换好衣服，转身的时候，发现她正捂着屏幕上她男朋友的眼睛。,这是一条关于情感的评论,0
707,老娘的清白呀！！！[爱心]喜欢请收听@女流氓手记,这是一条关于情感的评论,0
708,大心心早上好，你穿蓝色的衣服特别好看~~小清新~~,这是一条关于科普的评论,1
709,//@喜得狼官方微博: 拒绝华而不实 “实尚”才是我的范儿——刘心 心声 心儿绝对“实尚”[good],这是一条关于时事的评论,1
710,嘿嘿、好喜欢这个戴眼镜的感觉、@黑子的篮球主页 【id=28169327,这是一条关于运动的评论,1
711,泥轰和德意志是战败国，当然要多，意呆利竟然不是跟这两一个待遇，难道真是卧底？,这是一条关于运动的评论,0
712,但请相信在我们眼里你真的很美好，嗓音也好，脸蛋也好，身材也好，一切all kill!!!,这是一条关于情感的评论,1
713,哈哈哈哈,这是一条关于宠物的评论,0
714,你们说，@林俊杰 笑得这么开心！！！,这是一条关于娱乐的评论,1
715,果断锁定这期的快本啊！！！,这是一条关于娱乐的评论,1
716,超多惊喜！！,这是一条关于旅游的评论,1
717,“啊呀，有眼不识泰山，久仰！”[笑哈哈],这是一条关于宠物的评论,0
718,鄞州横山滕溪岭现在是市民登山锻炼的好去处，但人气旺却引来了不良广告商，好好的景区居然竖起了大广告牌。,这是一条关于旅游的评论,0
719,永远恩爱下去喔！[干杯]又来晒恩爱！,这是一条关于宠物的评论,1
720,//@扬州小模特果果 生日快乐！[干杯][干杯][礼物],这是一条关于时事的评论,1
721,都什么事啊,这是一条关于娱乐的评论,0
722,啊哈哈哈哈哈哈哈_( :3 | L)_,这是一条关于宠物的评论,0
723,#美味人生 互动有礼# 非油炸的空气炸锅，不用油也可以炸好吃哒，好神奇 @伶洛_爱幻想,这是一条关于育儿的评论,1
724,看起来蛮不错的~希望效果好哦~~,这是一条关于宠物的评论,0
725,真NB就去咬菲律宾人了..[哈哈],这是一条关于宠物的评论,1
726,就算没人招它，它也是痛恨这个社会，痛恨人类，无能的社会，牛逼打菲律宾去呀，跟狗过不去算什么能耐,这是一条关于宠物的评论,1
727,这银行工作人员自视高人一等？,这是一条关于财经的评论,0
728,你是什么东西！,这是一条关于科普的评论,0
729,谢谢支持哈！[握手],这是一条关于宠物的评论,0
730,必须滴~[酷][威武],这是一条关于旅游的评论,0
731,亲们，慕言CC的第一批新款上线了哦，很森女，小清新哦[可爱][太开心][心]~~~不多说，上图上链接！,这是一条关于数码的评论,0
732,好假，又耍罩子。,这是一条关于娱乐的评论,0
733,骗了劳资八年。。。,这是一条关于财经的评论,0
734,我继续保持就可以了[哈哈][哈哈]@大王的萌少,这是一条关于宠物的评论,0
735,心疼啊！！！,这是一条关于教育的评论,0
736,全接了哈，大家又一样了[嘻嘻],这是一条关于宠物的评论,0
737,【独家曝光】《仙剑奇侠传》第一册完稿，我正在看稿，发现此书气场强大，有种《新蜀山剑侠传》的感觉，这不简简单单是一部游戏小说，已经被@罗斐,这是一条关于文化的评论,1
738,生日快乐！[鼓掌][鼓掌],这是一条关于情感的评论,1
739,//@周艺文:生日快乐[鼓掌],这是一条关于情感的评论,1
740,贴心大暖男实在是太可爱了！,这是一条关于宠物的评论,1
741,演员茂要加油哦！,这是一条关于娱乐的评论,1
742,大人胡乱编点童话、儿歌或是什么道德故事，仿佛就是对孩子们的大恩德。,这是一条关于育儿的评论,0
743,不去通过科学了解他们的心理规律，在那里一厢情愿，是要被孩子们鄙弃的。,这是一条关于育儿的评论,0
744,我还是喜欢这种。,这是一条关于情感的评论,1
745,你这个傻子，大半夜在这删评论,这是一条关于情感的评论,0
746,而我却变了，变得越来越爱你了！,这是一条关于情感的评论,0
747,原4S店同事聚会 @彭超-pengchao 哈哈,这是一条关于文化的评论,0
748,T.T 好想他俩，我不行了,这是一条关于娱乐的评论,0
749,啊啊啊！[花心][花心][花心][花心][花心][花心],这是一条关于宠物的评论,1
750,很有味道的雪纺t哈~颜色很好看的呢~@wenzooo,这是一条关于宠物的评论,1
751,笑死我了@花花公子-唐唐:这个……,这是一条关于文化的评论,0
752,#清凉秀夏限#夏天当然不能允许水桶腰的出现，保持体重和腰围是头等大事，经过一番努力终于突破一尺九，开心ING。,这是一条关于科普的评论,0
753,我们到了[巴士][脚印][健美操]比想象中好太多哈哈开心 [小嘴][惊恐][星星眼][爱心][紫心][蓝心][星光][喷气][鼓掌]@candy艺涵,这是一条关于宠物的评论,0
754,亲爱的我们又共处一室了[飞吻][花痴],这是一条关于情感的评论,0
755,签名管蛋用？,这是一条关于科普的评论,0
756,谁也没让你们来！[哼],这是一条关于宠物的评论,0
757,郁闷，但还是要感谢机长和机组，安全面前果断最重要。,这是一条关于军事的评论,1
758,【趣味视频：实拍小伙拿食人鱼当剪刀剪断木棒】食人鱼虽然可怕，但也有不怕它的人，一个小伙竟然敢捏着它，拿食人鱼开涮。[视频],这是一条关于宠物的评论,0
759,恭喜@米粒儿妈咪秀 喜得贵子呀！[爱心传递][心],这是一条关于育儿的评论,1
760,儿童节快乐！,这是一条关于育儿的评论,1
761,老顽童也要快乐！,这是一条关于育儿的评论,1
762,这种场景很温暖。,这是一条关于宠物的评论,1
763,我在华天延吉餐厅(西四总店)：还不错啦！,这是一条关于旅游的评论,1
764,我觉得这个人微博强过各种营销微博唉。。。@iYubi,这是一条关于娱乐的评论,1
765,//@唐禹哲:北京聚会新地方[good][good][good],这是一条关于文化的评论,0
766,今天好萌 [泪][泪][泪],这是一条关于宠物的评论,1
767,【26岁男仔搭顺风车 遭三女轮奸[吃惊]】,这是一条关于情感的评论,0
768,又有男仔俾人强奸[吃惊]...宜家D女仔有甘饥渴咩[g喷血]... @粤睇越正 】,这是一条关于娱乐的评论,0
769,七期地下每天一个抢车位广告一个直接说你占用了私家车位的单子，有这功夫物业干点正事！,这是一条关于房产的评论,0
770,这就是中国特色！,这是一条关于旅游的评论,0
771,自然的力量！,这是一条关于文化的评论,1
772,自然之美，拍下来很容易，遇上她很难。,这是一条关于情感的评论,1
773,//@最给力的纹身: 太美轮美奂了！,这是一条关于情感的评论,1
774,咋个拍出来的哦 [good][花心],这是一条关于文化的评论,1
775,回家要跟闺女说“三三同学”大力推荐的哦~同龄小朋友推荐几乎是没错的，比大人推荐的要精准[good],这是一条关于育儿的评论,1
776,没关系，喜欢实话实说的人。,这是一条关于情感的评论,1
777,辣子鸡好开心好开心！,这是一条关于旅游的评论,0
778,[心]#中国好声音#[心] 目前看到的第一个唱 超好听的！,这是一条关于娱乐的评论,1
779,它打了郭树清主席的脸！,这是一条关于文化的评论,0
780,我还给他做过两杯咖啡呢[惊讶][惊讶][惊讶],这是一条关于育儿的评论,0
781,小Q~~~~~来，吻一个！！！,这是一条关于旅游的评论,1
782,好怀念我们的韶关~,这是一条关于旅游的评论,1
783,@吴海龙没谁了 生日快乐二位~[礼物][礼物][礼物][礼物][礼物][礼物][礼物][礼物][礼物][礼物][礼物][礼物][礼物][礼物][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕],这是一条关于情感的评论,1
784,哈哈，后面很精彩啊，我都看燃了！,这是一条关于教育的评论,1
785,咱办喜酒的时候可以邀请他，顺便还可收红包[哈哈],这是一条关于宠物的评论,0
786,Husband`赶紧去买包糖给伦家说是咱俩的喜糖～[亲亲],这是一条关于育儿的评论,0
787,//@忍术隐身术:居然中奖了[lxhx泪目],这是一条关于时事的评论,0
788,我现在还是个晕晕乎乎的路人[可怜],这是一条关于情感的评论,0
789,//@轰纸倩依然很迷茫: 嗷嗷，屋里社长和社长夫人~~~好美好。。。[泪][爱你],这是一条关于宠物的评论,0
790,这家小马甲，羽绒的，很便宜，100多！,这是一条关于旅游的评论,1
791,推荐一下！,这是一条关于数码的评论,1
792,这里面，就数爱疯死最难看了[嘻嘻],这是一条关于娱乐的评论,0
793,另外今天是你的牛一，祝福满满满，美照越拍越多，每天都过得开开心心[干杯][礼物][蛋糕],这是一条关于宠物的评论,1
794,#古装剧歌曲#当年经典剧《唐太宗李世民》片头曲至今过耳不忘。[得意地笑]李丽芬声音略带粗狂豪迈，很适合盛唐大气的风范哇！[啦啦啦啦]“沉鱼落雁 闭月羞花 美得无处藏；,这是一条关于娱乐的评论,1
795,人在身旁 如沐春光 宁死也无憾；,这是一条关于情感的评论,1
796,你情我愿 你来我往 何等有幸配成双“[好爱哦],这是一条关于情感的评论,1
797,#Christian Bale#shows off his sweet side helping Natalie Portman with her hair on the set of new film... 他对女儿应该就是这么温柔吧[爱你]@洛安吉,这是一条关于情感的评论,1
